"","entrezgene_id","ensembl_gene_id","hgnc_symbol","ensembl_transcript_id"
"11604",8334,"ENSG00000180573","H2AC6","ENST00000602637"
"11605",8975,"ENSG00000058056","USP13","ENST00000602704"
"11606",50855,"ENSG00000102981","PARD6A","ENST00000602727"
"11607",26047,"ENSG00000174469","CNTNAP2","ENST00000602734"
"11608",404550,"ENSG00000154102","C16orf74","ENST00000602766"
"11609",8541,"ENSG00000177380","PPFIA3","ENST00000602783"
"11610",9810,"ENSG00000103549","RNF40","ENST00000602784"
"11611",54987,"ENSG00000162384","CZIB","ENST00000602807"
"11612",152217,"ENSG00000270170","NCBP2AS2","ENST00000602845"
"11613",81577,"ENSG00000141098","GFOD2","ENST00000602855"
"11614",118980,"ENSG00000156398","SFXN2","ENST00000602868"
"11615",57610,"ENSG00000141084","RANBP10","ENST00000602887"
"11616",50848,"ENSG00000158769","F11R","ENST00000602966"
"11617",4968,"ENSG00000114026","OGG1","ENST00000602976"
"11618",388284,"ENSG00000159761","C16orf86","ENST00000602987"
"11619",644353,"ENSG00000166707","ZCCHC18","ENST00000603049"
"11620",197358,"ENSG00000167984","NLRC3","ENST00000603055"
"11621",79817,"ENSG00000120162","MOB3B","ENST00000603061"
"11622",103091865,"ENSG00000255568","BRWD1-AS2","ENST00000603064"
"11623",259,"ENSG00000106927","AMBP","ENST00000603230"
"11624",166815,"ENSG00000180346","TIGD2","ENST00000603357"
"11625",8292,"ENSG00000206561","COLQ","ENST00000603469"
"11626",8644,"ENSG00000196139","AKR1C3","ENST00000603484"
"11627",91608,"ENSG00000270885","RASL10B","ENST00000603498"
"11628",9481,"ENSG00000153291","SLC25A27","ENST00000603501"
"11629",54874,"ENSG00000137942","FNBP1L","ENST00000603526"
"11630",101410533,"ENSG00000270673","YTHDF3-DT","ENST00000603538"
"11631",54914,"ENSG00000188352","FOCAD","ENST00000603631"
"11632",159371,"ENSG00000176273","SLC35G1","ENST00000603665"
"11633",7412,"ENSG00000162692","VCAM1","ENST00000603679"
"11634",51175,"ENSG00000074935","TUBE1","ENST00000603722"
"11635",64224,"ENSG00000122557","HERPUD2","ENST00000603731"
"11636",84649,"ENSG00000062282","DGAT2","ENST00000603865"
"11637",414224,"ENSG00000290898","","ENST00000603888"
"11638",100506599,"ENSG00000225361","PPP1R26-AS1","ENST00000603893"
"11639",57655,"ENSG00000089351","GRAMD1A","ENST00000603907"
"11640",128077,"ENSG00000271601","LIX1L","ENST00000604000"
"11641",10367,"ENSG00000107745","MICU1","ENST00000604025"
"11642",55294,"ENSG00000109670","FBXW7","ENST00000604095"
"11643",54553,"ENSG00000268471","MIR4453HG","ENST00000604157"
"11644",51562,"ENSG00000151332","MBIP","ENST00000604160"
"11645",11118,"ENSG00000186470","BTN3A2","ENST00000604202"
"11646",100527978,"ENSG00000271092","TLCD4-RWDD3","ENST00000604203"
"11647",23380,"ENSG00000266028","SRGAP2","ENST00000604247"
"11648",619208,"ENSG00000203778","FAM229B","ENST00000604268"
"11649",100288198,"ENSG00000270362","HMGN3-AS1","ENST00000604516"
"11650",55717,"ENSG00000120008","WDR11","ENST00000604714"
"11651",100507032,"ENSG00000271270","TMCC1-DT","ENST00000604747"
"11652",401548,"ENSG00000148158","SNX30","ENST00000604751"
"11653",102723508,"ENSG00000232593","KANTR","ENST00000604849"
"11654",10383,"ENSG00000188229","TUBB4B","ENST00000604929"
"11655",9577,"ENSG00000158019","BABAM2","ENST00000604932"
"11656",7169,"ENSG00000198467","TPM2","ENST00000604975"
"11657",56940,"ENSG00000112679","DUSP22","ENST00000604988"
"11658",5305,"ENSG00000150867","PIP4K2A","ENST00000605011"
"11659",89910,"ENSG00000151148","UBE3B","ENST00000605142"
"11660",266655,"ENSG00000235106","BRD3OS","ENST00000605164"
"11661",399664,"ENSG00000181588","MEX3D","ENST00000605173"
"11662",80256,"ENSG00000005238","ATOSB","ENST00000605392"
"11663",2800,"ENSG00000136935","GOLGA1","ENST00000605438"
"11664",126375,"ENSG00000180884","ZNF792","ENST00000605484"
"11665",339929,"ENSG00000270959","LPP-AS2","ENST00000605573"
"11666",23552,"ENSG00000156345","CDK20","ENST00000605591"
"11667",9858,"ENSG00000196422","PPP1R26","ENST00000605660"
"11668",643699,"ENSG00000232653","GOLGA8N","ENST00000605665"
"11669",11226,"ENSG00000139629","GALNT6","ENST00000605720"
"11670",9641,"ENSG00000263528","IKBKE","ENST00000605726"
"11671",101930085,"ENSG00000271122","HERPUD2-AS1","ENST00000605778"
"11672",642361,"ENSG00000272447","","ENST00000605920"
"11673",10272,"ENSG00000070404","FSTL3","ENST00000605925"
"11674",3710,"ENSG00000096433","ITPR3","ENST00000605930"
"11675",5476,"ENSG00000064601","CTSA","ENST00000606000"
"11676",100133941,"ENSG00000272398","CD24","ENST00000606017"
"11677",63976,"ENSG00000142611","PRDM16","ENST00000606170"
"11678",64419,"ENSG00000163719","MTMR14","ENST00000606184"
"11679",9603,"ENSG00000050344","NFE2L3","ENST00000606261"
"11680",101927352,"ENSG00000271826","PLS3-AS1","ENST00000606397"
"11681",283481,"ENSG00000272143","FGF14-AS2","ENST00000606448"
"11682",4835,"ENSG00000124588","NQO2","ENST00000606474"
"11683",10299,"ENSG00000145495","MARCHF6","ENST00000606497"
"11684",79933,"ENSG00000166317","SYNPO2L","ENST00000606523"
"11685",51256,"ENSG00000145979","TBC1D7","ENST00000606530"
"11686",100505538,"ENSG00000227354","RBM26-AS1","ENST00000606584"
"11687",8341,"ENSG00000233822","H2BC15","ENST00000606613"
"11688",100887750,"ENSG00000291010","","ENST00000606619"
"11689",9096,"ENSG00000112837","TBX18","ENST00000606621"
"11690",29940,"ENSG00000111817","DSE","ENST00000606712"
"11691",51079,"ENSG00000186010","NDUFA13","ENST00000606722"
"11692",98,"ENSG00000170634","ACYP2","ENST00000606865"
"11693",25832,"ENSG00000270629","NBPF14","ENST00000606877"
"11694",2081,"ENSG00000178607","ERN1","ENST00000606895"
"11695",134728,"ENSG00000146243","IRAK1BP1","ENST00000606929"
"11696",84634,"ENSG00000116014","KISS1R","ENST00000606939"
"11697",8705,"ENSG00000235863","B3GALT4","ENST00000606990"
"11698",11165,"ENSG00000272325","NUDT3","ENST00000607016"
"11699",55917,"ENSG00000143079","CTTNBP2NL","ENST00000607039"
"11700",63941,"ENSG00000125967","NECAB3","ENST00000607055"
"11701",23632,"ENSG00000118298","CA14","ENST00000607082"
"11702",55220,"ENSG00000162873","KLHDC8A","ENST00000607193"
"11703",92106,"ENSG00000154814","OXNAD1","ENST00000607329"
"11704",7347,"ENSG00000118939","UCHL3","ENST00000607339"
"11705",723790,"ENSG00000288859","H2AC19","ENST00000607355"
"11706",5629,"ENSG00000117707","PROX1","ENST00000607425"
"11707",55142,"ENSG00000137814","HAUS2","ENST00000607467"
"11708",88745,"ENSG00000124541","RRP36","ENST00000607555"
"11709",729092,"ENSG00000172650","AGAP5","ENST00000607663"
"11710",388789,"ENSG00000232388","SMIM26","ENST00000608034"
"11711",259230,"ENSG00000198964","SGMS1","ENST00000608287"
"11712",202781,"ENSG00000273344","PAXIP1-DT","ENST00000608317"
"11713",9792,"ENSG00000179833","SERTAD2","ENST00000608423"
"11714",51807,"ENSG00000183785","TUBA8","ENST00000608634"
"11715",100506394,"ENSG00000272695","GAS6-DT","ENST00000608651"
"11716",3303,"ENSG00000204389","HSPA1A","ENST00000608703"
"11717",5435,"ENSG00000100142","POLR2F","ENST00000608713"
"11718",79812,"ENSG00000173269","MMRN2","ENST00000608753"
"11719",81621,"ENSG00000107821","KAZALD1","ENST00000608812"
"11720",80023,"ENSG00000125841","NRSN2","ENST00000608875"
"11721",6874,"ENSG00000130699","TAF4","ENST00000608887"
"11722",206412,"ENSG00000203872","C6orf163","ENST00000608891"
"11723",3693,"ENSG00000082781","ITGB5","ENST00000608945"
"11724",80854,"ENSG00000145391","SETD7","ENST00000608958"
"11725",23031,"ENSG00000099308","MAST3","ENST00000609076"
"11726",10910,"ENSG00000165416","SUGT1","ENST00000609175"
"11727",84989,"ENSG00000272767","JMJD1C-AS1","ENST00000609436"
"11728",100130705,"ENSG00000272899","SPMIP1","ENST00000609480"
"11729",56985,"ENSG00000170222","ADPRM","ENST00000609540"
"11730",51020,"ENSG00000111906","HDDC2","ENST00000609574"
"11731",23770,"ENSG00000105701","FKBP8","ENST00000609656"
"11732",100009676,"ENSG00000256628","ZBTB11-AS1","ENST00000609682"
"11733",51430,"ENSG00000094975","SUCO","ENST00000609685"
"11734",129138,"ENSG00000100124","ANKRD54","ENST00000609706"
"11735",2665,"ENSG00000057608","GDI2","ENST00000609712"
"11736",255403,"ENSG00000250312","ZNF718","ENST00000609714"
"11737",165055,"ENSG00000163006","CCDC138","ENST00000609740"
"11738",254048,"ENSG00000157741","UBN2","ENST00000609762"
"11739",340526,"ENSG00000242732","RTL5","ENST00000609883"
"11740",25786,"ENSG00000273311","DGCR11","ENST00000609958"
"11741",51275,"ENSG00000234608","MAPKAPK5-AS1","ENST00000609983"
"11742",51060,"ENSG00000117862","TXNDC12","ENST00000610127"
"11743",100129550,"ENSG00000273033","LINC02035","ENST00000610128"
"11744",100506286,"ENSG00000272902","TBC1D8-AS1","ENST00000610202"
"11745",11319,"ENSG00000122882","ECD","ENST00000610256"
"11746",79982,"ENSG00000164031","DNAJB14","ENST00000610281"
"11747",10699,"ENSG00000145244","CORIN","ENST00000610355"
"11748",5567,"ENSG00000142875","PRKACB","ENST00000610457"
"11749",23345,"ENSG00000131018","SYNE1","ENST00000610489"
"11750",8263,"ENSG00000288722","F8A1","ENST00000610495"
"11751",400720,"ENSG00000197128","ZNF772","ENST00000610548"
"11752",2130,"ENSG00000182944","EWSR1","ENST00000610553"
"11753",7762,"ENSG00000149054","ZNF215","ENST00000610573"
"11754",441250,"ENSG00000277149","TYW1B","ENST00000610600"
"11755",102724594,"ENSG00000275895","","ENST00000610664"
"11756",5253,"ENSG00000197724","PHF2","ENST00000610682"
"11757",149465,"ENSG00000243710","CFAP57","ENST00000610710"
"11758",25941,"ENSG00000134779","TPGS2","ENST00000610723"
"11759",5099,"ENSG00000169851","PCDH7","ENST00000610830"
"11760",9314,"ENSG00000136826","KLF4","ENST00000610832"
"11761",6619,"ENSG00000164975","SNAPC3","ENST00000610884"
"11762",100507003,"ENSG00000261949","GFY","ENST00000610896"
"11763",79960,"ENSG00000077684","JADE1","ENST00000610919"
"11764",2232,"ENSG00000161513","FDXR","ENST00000610946"
"11765",25998,"ENSG00000005700","IBTK","ENST00000610980"
"11766",102724951,"ENSG00000276077","","ENST00000610988"
"11767",79739,"ENSG00000137941","TTLL7","ENST00000610996"
"11768",102724219,"ENSG00000274333","","ENST00000611026"
"11769",159090,"ENSG00000156504","PABIR2","ENST00000611027"
"11770",27344,"ENSG00000102109","PCSK1N","ENST00000611033"
"11771",28989,"ENSG00000148335","NTMT1","ENST00000611055"
"11772",57634,"ENSG00000183495","EP400","ENST00000611118"
"11773",84548,"ENSG00000269556","TMEM185A","ENST00000611119"
"11774",375190,"ENSG00000219626","FAM228B","ENST00000611138"
"11775",7549,"ENSG00000275111","ZNF2","ENST00000611147"
"11776",94059,"ENSG00000275183","LENG9","ENST00000611161"
"11777",84678,"ENSG00000089094","KDM2B","ENST00000611216"
"11778",9767,"ENSG00000102221","JADE3","ENST00000611250"
"11779",348094,"ENSG00000166839","ANKDD1A","ENST00000611260"
"11780",114882,"ENSG00000091039","OSBPL8","ENST00000611266"
"11781",8554,"ENSG00000033800","PIAS1","ENST00000611270"
"11782",25902,"ENSG00000120254","MTHFD1L","ENST00000611279"
"11783",4007,"ENSG00000012211","PRICKLE3","ENST00000611313"
"11784",146198,"ENSG00000184939","ZFP90","ENST00000611381"
"11785",25879,"ENSG00000164934","DCAF13","ENST00000611541"
"11786",256302,"ENSG00000274180","NATD1","ENST00000611551"
"11787",79873,"ENSG00000275074","NUDT18","ENST00000611621"
"11788",23030,"ENSG00000127663","KDM4B","ENST00000611640"
"11789",9223,"ENSG00000151276","MAGI1","ENST00000611645"
"11790",9406,"ENSG00000132485","ZRANB2","ENST00000611683"
"11791",84803,"ENSG00000138678","GPAT3","ENST00000611707"
"11792",84876,"ENSG00000276045","ORAI1","ENST00000611718"
"11793",160857,"ENSG00000151773","CCDC122","ENST00000611737"
"11794",30851,"ENSG00000213977","TAX1BP3","ENST00000611779"
"11795",1102,"ENSG00000136161","RCBTB2","ENST00000611827"
"11796",81031,"ENSG00000197496","SLC2A10","ENST00000611837"
"11797",653145,"ENSG00000265190","ANXA8","ENST00000611843"
"11798",80167,"ENSG00000164074","ABHD18","ENST00000611882"
"11799",1654,"ENSG00000215301","DDX3X","ENST00000611968"
"11800",139189,"ENSG00000274588","DGKK","ENST00000611977"
"11801",9308,"ENSG00000112149","CD83","ENST00000612003"
"11802",387882,"ENSG00000235162","C12orf75","ENST00000612117"
"11803",222183,"ENSG00000177679","SRRM3","ENST00000612155"
"11804",81539,"ENSG00000111371","SLC38A1","ENST00000612161"
"11805",22904,"ENSG00000278788","SBNO2","ENST00000612198"
"11806",54407,"ENSG00000134294","SLC38A2","ENST00000612232"
"11807",2246,"ENSG00000113578","FGF1","ENST00000612258"
"11808",7639,"ENSG00000278091","ZNF85","ENST00000612293"
"11809",6742,"ENSG00000106028","SSBP1","ENST00000612337"
"11810",54438,"ENSG00000145990","GFOD1","ENST00000612338"
"11811",10891,"ENSG00000109819","PPARGC1A","ENST00000612355"
"11812",23435,"ENSG00000120948","TARDBP","ENST00000612387"
"11813",5706,"ENSG00000100519","PSMC6","ENST00000612399"
"11814",221504,"ENSG00000213588","ZBTB9","ENST00000612407"
"11815",80725,"ENSG00000277363","SRCIN1","ENST00000612431"
"11816",8618,"ENSG00000163618","CADPS","ENST00000612439"
"11817",896,"ENSG00000112576","CCND3","ENST00000612455"
"11818",100287896,"ENSG00000254837","LIPT2-AS1","ENST00000612462"
"11819",27291,"ENSG00000166024","R3HCC1L","ENST00000612478"
"11820",100132406,"ENSG00000271425","NBPF10","ENST00000612520"
"11821",2690,"ENSG00000112964","GHR","ENST00000612626"
"11822",8678,"ENSG00000126581","BECN1","ENST00000612631"
"11823",4082,"ENSG00000277443","MARCKS","ENST00000612661"
"11824",57223,"ENSG00000275052","PPP4R3B","ENST00000612688"
"11825",60312,"ENSG00000196526","AFAP1","ENST00000612691"
"11826",101060376,"ENSG00000274512","TBC1D3L","ENST00000612727"
"11827",9701,"ENSG00000100239","PPP6R2","ENST00000612753"
"11828",79922,"ENSG00000278619","MRM1","ENST00000612760"
"11829",23331,"ENSG00000100154","TTC28","ENST00000612946"
"11830",84081,"ENSG00000126653","NSRP1","ENST00000612959"
"11831",7993,"ENSG00000104691","UBXN8","ENST00000613013"
"11832",440348,"ENSG00000196436","NPIPB15","ENST00000613038"
"11833",9534,"ENSG00000213096","ZNF254","ENST00000613065"
"11834",283927,"ENSG00000140876","NUDT7","ENST00000613075"
"11835",1545,"ENSG00000138061","CYP1B1","ENST00000613082"
"11836",136227,"ENSG00000160963","COL26A1","ENST00000613091"
"11837",467,"ENSG00000162772","ATF3","ENST00000613104"
"11838",7175,"ENSG00000047410","TPR","ENST00000613151"
"11839",91283,"ENSG00000066697","MSANTD3","ENST00000613183"
"11840",58505,"ENSG00000198856","OSTC","ENST00000613215"
"11841",100996758,"ENSG00000264717","NPY4R2","ENST00000613306"
"11842",3420,"ENSG00000101365","IDH3B","ENST00000613370"
"11843",56995,"ENSG00000130338","TULP4","ENST00000613390"
"11844",8370,"ENSG00000270882","H4C14","ENST00000613412"
"11845",7582,"ENSG00000196693","ZNF33B","ENST00000613419"
"11846",102724428,"ENSG00000275993","","ENST00000613488"
"11847",9750,"ENSG00000111913","RIPOR2","ENST00000613507"
"11848",197407,"ENSG00000180035","ZNF48","ENST00000613509"
"11849",80196,"ENSG00000170633","RNF34","ENST00000613529"
"11850",54741,"ENSG00000213625","LEPROT","ENST00000613538"
"11851",5100,"ENSG00000136099","PCDH8","ENST00000613548"
"11852",54901,"ENSG00000145996","CDKAL1","ENST00000613575"
"11853",140883,"ENSG00000275004","ZNF280B","ENST00000613655"
"11854",84311,"ENSG00000278845","MRPL45","ENST00000613675"
"11855",56134,"ENSG00000243232","PCDHAC2","ENST00000613766"
"11856",79866,"ENSG00000136122","BORA","ENST00000613797"
"11857",80185,"ENSG00000129696","TTI2","ENST00000613904"
"11858",9474,"ENSG00000057663","ATG5","ENST00000613993"
"11859",63929,"ENSG00000196236","XPNPEP3","ENST00000614001"
"11860",636,"ENSG00000151746","BICD1","ENST00000614004"
"11861",2969,"ENSG00000263001","GTF2I","ENST00000614048"
"11862",5134,"ENSG00000071994","PDCD2","ENST00000614056"
"11863",6428,"ENSG00000112081","SRSF3","ENST00000614136"
"11864",23250,"ENSG00000068650","ATP11A","ENST00000614170"
"11865",93185,"ENSG00000162729","IGSF8","ENST00000614243"
"11866",642938,"ENSG00000188916","INSYN2A","ENST00000614311"
"11867",22808,"ENSG00000158186","MRAS","ENST00000614350"
"11868",643650,"ENSG00000285294","LINC00842","ENST00000614356"
"11869",7314,"ENSG00000170315","UBB","ENST00000614404"
"11870",11072,"ENSG00000276023","DUSP14","ENST00000614411"
"11871",80896,"ENSG00000135838","NPL","ENST00000614468"
"11872",66004,"ENSG00000180155","LYNX1","ENST00000614491"
"11873",541565,"ENSG00000241852","C8orf58","ENST00000614574"
"11874",22849,"ENSG00000107864","CPEB3","ENST00000614585"
"11875",253827,"ENSG00000174099","MSRB3","ENST00000614640"
"11876",3429,"ENSG00000165949","IFI27","ENST00000614648"
"11877",9751,"ENSG00000101298","SNPH","ENST00000614659"
"11878",513,"ENSG00000099624","ATP5F1D","ENST00000614837"
"11879",2280,"ENSG00000088832","FKBP1A","ENST00000614856"
"11880",10208,"ENSG00000132952","USPL1","ENST00000614860"
"11881",1643,"ENSG00000134574","DDB2","ENST00000614884"
"11882",8353,"ENSG00000274750","H3C6","ENST00000614911"
"11883",728888,"ENSG00000254206","NPIPB11","ENST00000614927"
"11884",9928,"ENSG00000118193","KIF14","ENST00000614960"
"11885",84934,"ENSG00000139405","RITA1","ENST00000615042"
"11886",51282,"ENSG00000171222","SCAND1","ENST00000615116"
"11887",8367,"ENSG00000276966","H4C5","ENST00000615164"
"11888",81554,"ENSG00000274523","RCC1L","ENST00000615250"
"11889",26574,"ENSG00000275700","AATF","ENST00000615319"
"11890",1112,"ENSG00000053254","FOXN3","ENST00000615335"
"11891",347734,"ENSG00000157593","SLC35B2","ENST00000615337"
"11892",27253,"ENSG00000118946","PCDH17","ENST00000615375"
"11893",7541,"ENSG00000198081","ZBTB14","ENST00000615385"
"11894",26269,"ENSG00000164117","FBXO8","ENST00000615392"
"11895",79583,"ENSG00000205084","TMEM231","ENST00000615437"
"11896",4302,"ENSG00000275023","MLLT6","ENST00000615441"
"11897",84342,"ENSG00000213380","COG8","ENST00000615447"
"11898",7743,"ENSG00000136870","ZNF189","ENST00000615466"
"11899",170954,"ENSG00000146112","PPP1R18","ENST00000615527"
"11900",10611,"ENSG00000163110","PDLIM5","ENST00000615540"
"11901",100862671,"ENSG00000281991","TMEM265","ENST00000615541"
"11902",147339,"ENSG00000152242","ARK2N","ENST00000615553"
"11903",4646,"ENSG00000196586","MYO6","ENST00000615563"
"11904",10464,"ENSG00000083535","PIBF1","ENST00000615625"
"11905",2297,"ENSG00000251493","FOXD1","ENST00000615637"
"11906",157285,"ENSG00000275342","PRAG1","ENST00000615670"
"11907",55056,"ENSG00000285410","GABPB1-IT1","ENST00000615671"
"11908",54943,"ENSG00000262911","DNAJC28","ENST00000615701"
"11909",388021,"ENSG00000258986","TMEM179","ENST00000615704"
"11910",2730,"ENSG00000023909","GCLM","ENST00000615724"
"11911",7321,"ENSG00000072401","UBE2D1","ENST00000615793"
"11912",102724843,"ENSG00000277067","","ENST00000615804"
"11913",119587,"ENSG00000121898","CPXM2","ENST00000615851"
"11914",55718,"ENSG00000058600","POLR3E","ENST00000615879"
"11915",55317,"ENSG00000125843","AP5S1","ENST00000615891"
"11916",54331,"ENSG00000186469","GNG2","ENST00000615906"
"11917",3608,"ENSG00000143621","ILF2","ENST00000615950"
"11918",100500862,"ENSG00000275708","MIR3648-1","ENST00000615959"
"11919",4747,"ENSG00000277586","NEFL","ENST00000615973"
"11920",80164,"ENSG00000183248","PRR36","ENST00000615988"
"11921",144577,"ENSG00000174206","KICS2","ENST00000615991"
"11922",90993,"ENSG00000157613","CREB3L1","ENST00000616094"
"11923",101060389,"ENSG00000274419","TBC1D3D","ENST00000616101"
"11924",284106,"ENSG00000277972","CISD3","ENST00000616128"
"11925",23054,"ENSG00000198646","NCOA6","ENST00000616167"
"11926",3897,"ENSG00000198910","L1CAM","ENST00000616195"
"11927",11186,"ENSG00000068028","RASSF1","ENST00000616212"
"11928",29128,"ENSG00000276043","UHRF1","ENST00000616255"
"11929",283131,"ENSG00000245532","NEAT1","ENST00000616315"
"11930",27079,"ENSG00000166133","RPUSD2","ENST00000616318"
"11931",81619,"ENSG00000108219","TSPAN14","ENST00000616406"
"11932",162963,"ENSG00000167554","ZNF610","ENST00000616431"
"11933",728233,"ENSG00000290425","","ENST00000616531"
"11934",445571,"ENSG00000196873","ZNG1C","ENST00000616550"
"11935",10557,"ENSG00000152464","RPP38","ENST00000616640"
